"기준일ID","시군구코드","시군구명","총생활인구수","내국인생활인구수","장기체류외국인인구수","단기체류외국인인구수","일최대인구수","일최소인구수","주간인구수(09~18)","야간인구수(19~08)","일최대이동인구수","서울외유입인구수","동일자치구행정동간이동인구수","자치구간이동인구수"
"20180602","11530","구로구","437384.24250","403719.02140","28222.40690","5442.81420","461424.03530","413391.31620","431236.84520","441775.24060","208499.88310","72878.88950","71478.57590","64142.41770"
"20180602","11545","금천구","222600.90600","205441.30330","15661.72230","1497.88040","227529.81710","218294.58510","221143.23560","223642.09920","110068.60740","35161.06460","43628.82540","31278.71740"
"20180602","11560","영등포구","504314.16400","460681.38080","37001.83400","6630.94910","549609.56230","465229.35690","527270.03150","487917.11580","290853.04110","80174.26150","88010.08490","122668.69470"
"20180602","11590","동작구","431711.78730","414636.23390","15408.55610","1666.99730","455919.45210","405502.25070","415275.16680","443452.23050","175097.76050","36991.16980","70532.86730","67573.72340"
"20180602","11620","관악구","544126.34230","519551.79160","22628.88370","1945.66700","589849.93730","494870.34200","510288.74500","568296.05460","221544.86650","38181.33700","122904.96420","60458.56530"
"20180602","11650","서초구","598083.73220","577904.74710","14356.10500","5822.88010","680948.03100","523472.84910","658841.74720","554685.15000","363919.92060","125491.86930","85154.16860","153273.88270"
"20180602","11680","강남구","778991.83450","742731.46370","19280.24390","16980.12700","904510.97260","685417.66730","863185.55270","718853.46440","468382.33340","149754.82300","113551.21950","205076.29090"
"20180602","11710","송파구","770199.67820","750714.34530","14614.96860","4870.36430","794648.15750","747179.53620","776108.51490","765979.08060","377774.66020","107013.90120","164094.35440","106666.40460"
"20180602","11740","강동구","500478.23710","488634.70220","10439.00960","1404.52530","529909.55730","468223.12740","477622.32370","516803.88960","209304.37740","46288.53420","121989.48530","41026.35790"
"20180601","11000","서울시","11651374.48410","11096528.96180","404338.88530","150506.63700","12013481.60360","11263997.13790","11941036.80640","11444472.82530","6825351.14420","1597283.57760","2296039.99040","2932027.57620"
"20180601","11110","종로구","388794.63120","357666.74690","19814.17250","11313.71180","544710.05010","256029.93100","505027.62370","305771.06520","359509.73940","93231.68170","41984.31180","224293.74590"
"20180601","11140","중구","401275.81190","337261.41070","25087.45040","38926.95080","581752.50280","243304.31860","542474.39190","300419.68330","400115.51180","105038.20470","34741.90830","260335.39880"
"20180601","11170","용산구","339525.18370","312544.43630","18988.45620","7992.29110","374962.60750","288334.19250","370708.03840","317251.71600","221309.10040","59530.06660","49637.80500","112141.22880"
"20180601","11200","성동구","371023.33010","353637.39280","16206.27180","1179.66550","391686.31600","350621.11330","383883.29070","361837.64400","225160.79550","41905.39950","68158.49970","115096.89630"
"20180601","11215","광진구","417669.15430","392596.01790","23061.99860","2011.13780","447264.38660","387692.49250","395376.89350","433592.19770","204742.67220","39216.70420","86437.82030","79088.14770"
"20180601","11230","동대문구","409895.71950","382078.03570","25271.17160","2546.51220","421609.45950","398043.17710","408690.59440","410756.52310","227832.04220","36648.80530","90070.75510","101112.48180"
"20180601","11260","중랑구","362215.65000","356280.80560","5259.73100","675.11350","406199.01680","314237.94420","324632.71810","389060.60140","174743.07020","26118.34750","104603.09560","44021.62710"
"20180601","11290","성북구","461564.11740","442146.97300","17500.40680","1916.73760","495008.99070","434088.51680","439010.51690","477673.83200","217816.93840","27119.33340","96534.85360","94162.75140"
"20180601","11305","강북구","307739.59620","301983.03140","5107.24650","649.31830","344880.30450","270620.88330","276866.28610","329791.96050","142322.27160","12047.79730","79173.97430","51100.50000"
"20180601","11320","도봉구","292614.90620","289273.68450","2789.15270","552.06900","324397.70690","256680.53530","265340.68820","312096.49060","148363.11210","20066.09970","82816.71810","45480.29430"
"20180601","11350","노원구","530061.96780","524167.05270","4975.91220","919.00290","576568.06060","484153.13390","491329.74380","557727.84210","250410.46340","38681.46750","140606.18040","71122.81550"
"20180601","11380","은평구","441601.32360","434175.08770","6453.42610","972.80990","502174.55780","373968.27450","388956.93340","479204.45950","198900.94760","31583.53320","128223.74370","39093.67070"
"20180601","11410","서대문구","427072.42420","395265.75460","22012.08280","9794.58680","447922.79900","409946.80450","438021.07190","419251.96150","249768.88710","51198.70200","72398.77270","126171.41240"
"20180601","11440","마포구","522586.22800","484243.68920","21429.80610","16912.73260","570573.33580","467921.76270","546236.89400","505692.89510","310389.96310","77441.95170","83260.14510","149687.86630"
"20180601","11470","양천구","398400.00460","391629.15020","5675.99070","1094.86370","433411.18110","354184.55840","366044.89710","421510.79570","194774.49060","30785.18080","97009.14180","66980.16800"
"20180601","11500","강서구","561376.58900","543633.02610","9894.51160","7849.05140","604254.87970","519125.08430","528882.89390","584586.37130","271665.33520","64652.51540","134669.68820","72343.13160"
"20180601","11530","구로구","444972.36170","413691.53820","26293.01040","4987.81320","477160.87550","423649.03130","438576.95900","449540.50660","242343.92280","79417.71460","76049.41070","86876.79750"
"20180601","11545","금천구","249690.30760","233396.30110","15011.05970","1282.94680","278731.81950","223505.18670","274615.60490","231886.52380","169946.74390","63279.91230","46126.01360","60540.81800"
"20180601","11560","영등포구","546201.78000","505977.32190","34108.32480","6116.13340","615134.03110","469040.50470","606409.94640","503195.94690","384549.64560","101396.47540","91199.95650","191953.21370"
"20180601","11590","동작구","429150.45130","412305.30620","15154.45010","1690.69490","460691.73400","395471.66320","402546.00890","448153.62440","195088.46430","38064.38040","74091.42600","82932.65790"
"20180601","11620","관악구","514226.85560","491187.14590","21073.64900","1966.06080","585998.62320","434219.06830","450619.69970","559660.53840","228712.67940","32261.34350","129465.79960","66985.53630"
"20180601","11650","서초구","663764.63500","642416.00880","15590.41420","5758.21200","793891.16010","521932.64670","772405.93240","586163.70820","494751.59320","158567.57650","91277.11200","244906.90470"
"20180601","11680","강남구","908622.47830","868629.09200","22434.34960","17559.03670","1141824.68850","688085.72160","1100812.13260","771344.15380","713017.49980","220427.06900","127715.11110","364875.31970"
"20180601","11710","송파구","770382.17530","751298.84720","14629.20470","4454.12330","789183.29300","762163.22870","767621.47500","772354.10400","413138.62260","111461.05230","170385.53550","131292.03480"
"20180601","11740","강동구","490946.80150","479045.10520","10516.63510","1385.06120","530199.89050","445302.90480","455945.57150","515947.68010","228638.02400","48632.31960","127811.39830","52194.30610"
"20180531","11000","서울시","11622368.27210","11074429.02450","407959.96770","139979.28000","11966566.40090","11248380.54910","11912636.21080","11415034.03020","7070607.29340","1637840.23780","2381854.74840","3050912.30720"
"20180531","11110","종로구","397434.12270","365578.64500","21184.81650","10670.66120","560398.69030","262436.36220","520039.22810","309859.04740","377357.46390","98550.56980","43326.42640","235480.46770"
"20180531","11140","중구","406664.38920","341300.97420","28189.11600","37174.29900","593477.22480","248623.67670","550305.29180","304063.74450","416572.88750","109868.50520","36343.33190","270361.05040"
"20180531","11170","용산구","335455.67200","309084.28230","18847.85710","7523.53260","372889.63940","288566.51430","368459.19830","311881.72470","226435.65910","59054.14880","51933.22850","115448.28180"
"20180531","11200","성동구","371947.59370","354302.44090","16387.93980","1257.21300","391033.73960","352322.41110","383847.59210","363447.59480","234407.43270","42936.22820","73250.73020","118220.47430"
"20180531","11215","광진구","415697.38280","391395.22180","22322.50420","1979.65680","444761.46260","387072.22400","394314.31720","430971.00110","217102.52910","40015.88810","94589.94460","82496.69640"
"20180531","11230","동대문구","412410.60730","384698.13190","25147.04570","2565.42970","418044.99020","405358.62550","415109.30100","410482.96890","238230.11790","39137.53220","90358.55380","108734.03190"
"20180531","11260","중랑구","359189.04260","353827.92600","4836.74560","524.37110","404687.45540","308499.20230","319694.60190","387399.35740","176616.23190","26342.25910","105503.76170","44770.21110"
"20180531","11290","성북구","464692.22150","445305.39040","17597.59070","1789.24030","495671.50240","439109.29940","442942.63350","480227.64140","229488.77980","30013.52440","97482.24340","101993.01200"
"20180531","11305","강북구","305175.69720","299710.88960","4718.17130","746.63620","344263.58120","264523.15070","273154.05650","328048.29770","140858.69560","12894.88230","77050.62710","50913.18620"
"20180531","11320","도봉구","292486.43330","289270.88620","2769.29300","446.25410","324700.54130","256523.99590","264424.65830","312530.55820","151590.36530","20565.43150","83785.59200","47239.34180"
"20180531","11350","노원구","530329.89190","524584.93610","5052.51450","692.44130","573754.83850","484772.94130","492765.96180","557161.27060","261364.61450","40487.25080","145709.51130","75167.85240"
"20180531","11380","은평구","440505.42190","433219.11280","6316.44790","969.86120","501887.56800","373914.53930","387113.24180","478642.69340","201081.01430","32235.24080","127961.32670","40884.44680"
"20180531","11410","서대문구","425421.65590","394892.84850","22286.57380","8242.23360","441733.13940","411066.59710","435722.74640","418063.73410","255622.43460","52505.57500","74781.33910","128335.52050"
"20180531","11440","마포구","516080.11290","479384.04110","21613.47480","15082.59700","560853.51010","467581.98840","541850.35990","497672.79360","314952.98300","77666.55110","83317.00360","153969.42830"
"20180531","11470","양천구","394705.18000","388111.38610","5696.96150","896.83240","432712.20990","347994.50350","359596.52530","419782.79060","202387.20430","31318.48020","102217.81510","68850.90900"
"20180531","11500","강서구","559051.87120","541483.86740","9627.53230","7940.47150","602577.95530","517045.66790","524018.26750","584075.87390","281448.96330","65466.92250","142588.18380","73393.85700"
"20180531","11530","구로구","433113.25230","405020.43480","24348.60370","3744.21390","450312.75180","417519.83180","426280.22780","437993.98410","241097.10550","73210.48400","78490.13230","89396.48920"
"20180531","11545","금천구","251516.73580","235611.64260","14559.84680","1345.24630","281454.21950","223855.71820","276871.53870","233406.16230","180285.76270","64917.71810","50851.21550","64516.82910"
"20180531","11560","영등포구","544587.62750","505204.96640","33679.10330","5703.55770","615783.10300","464488.87410","606621.93850","500277.40530","402282.36930","106010.47900","97390.86850","198881.02180"
"20180531","11590","동작구","430377.67910","413859.09520","14869.65810","1648.92580","460644.57050","395256.48360","402533.78060","450266.17800","206543.69320","39725.98630","79331.64260","87486.06430"
"20180531","11620","관악구","510710.08780","489889.55700","19083.61270","1736.91810","582348.50660","430244.99910","446534.99480","556549.43990","242157.80830","33900.40810","136288.60420","71968.79600"
"20180531","11650","서초구","657871.64140","634976.64540","17280.52140","5614.47460","784894.56150","524477.46240","764052.23930","582028.35720","504278.58130","157960.08890","94230.69770","252087.79470"
"20180531","11680","강남구","913251.67570","870582.73340","26030.74750","16638.19480","1150813.81520","691591.82640","1107870.49410","774238.23400","742857.59400","228862.41760","130606.33840","383388.83800"
"20180531","11710","송파구","766098.89240","747068.40240","15180.78430","3849.70570","787611.43610","747964.79270","759083.29740","771110.03170","423497.70450","112392.42210","175371.04290","135734.23950"
"20180531","11740","강동구","487593.38410","476064.56700","10332.50500","1196.31200","529303.69560","437843.67800","449429.71830","514853.14540","237742.41050","47917.20360","135640.07110","54185.13580"
"20180530","11000","서울시","11616337.26470","11063411.42490","404826.99020","148098.84970","11955062.53010","11278154.06510","11887388.28090","11422729.39600","7051431.97860","1633048.14290","2370708.98610","3047674.84960"
"20180530","11110","종로구","401939.10610","369286.23990","20854.51330","11798.35290","567961.04070","266780.27930","526133.78080","313228.62420","379702.62420","99262.51070","43348.02030","237092.09320"
"20180530","11140","중구","405124.11040","339476.43380","26567.26230","39080.41420","592332.22830","246932.76520","549614.98060","301916.34590","412059.25140","106974.76240","36021.97640","269062.51260"
"20180530","11170","용산구","334576.90930","308318.96310","18313.58850","7944.35780","370807.08300","288684.55450","368524.34980","310328.73760","226623.04440","60131.12140","51026.14380","115465.77920"
"20180530","11200","성동구","372212.42810","354414.20610","16337.77910","1460.44290","389340.84570","354731.40660","383640.98610","364049.17240","234304.16580","43331.71060","72027.91110","118944.54410"
"20180530","11215","광진구","413357.04890","389022.35050","22320.37270","2014.32570","437102.22210","384387.90820","392156.24820","428500.47800","214557.47180","40473.82940","92410.61530","81673.02710"
"20180530","11230","동대문구","412039.23480","383486.26980","25836.13890","2716.82610","417600.99440","406624.16450","413614.38500","410914.12760","235988.44880","39100.27500","88222.19370","108665.98010"
"20180530","11260","중랑구","360323.18570","354777.99190","4964.42230","580.77150","407276.42240","309659.74740","320154.72630","389014.94250","174910.05510","25464.00360","105443.54500","44002.50650"
"20180530","11290","성북구","466333.53410","446754.10640","17800.95230","1778.47540","496690.65390","439633.74810","443499.05150","482643.87880","232847.28430","31806.45050","98641.46430","102399.36950"
"20180530","11305","강북구","305364.37860","299829.61750","4856.54370","678.21730","346496.38350","262812.96440","271491.71890","329559.13550","141334.13890","13016.45110","77765.44960","50552.23820"
"20180530","11320","도봉구","289754.83700","286519.87000","2818.16400","416.80300","323106.42780","251178.26470","260006.69320","311003.51120","151855.70130","20600.34530","84168.96680","47086.38920"
"20180530","11350","노원구","530796.73390","524884.46810","5154.82060","757.44520","576805.42430","481926.45580","490794.26440","559369.92640","262358.26450","41270.13020","146498.89750","74589.23680"
"20180530","11380","은평구","442513.06860","435174.33650","6317.14290","1021.58930","506562.44840","372564.20810","386821.25230","482292.93740","199048.32250","32460.80600","126353.65900","40233.85750"
"20180530","11410","서대문구","429145.18770","397368.66000","22882.19030","8894.33750","451714.04030","410660.83040","442158.64330","419849.86230","261685.22360","54785.76290","74080.88580","132818.57490"
"20180530","11440","마포구","513063.67840","476171.96240","20678.36980","16213.34620","553287.74000","468377.22300","538129.62310","495159.43220","312065.98180","76555.51230","83529.22140","151981.24810"
"20180530","11470","양천구","391475.80060","384924.32150","5701.06480","850.41420","430679.22840","340251.44740","353908.48000","418309.60100","202423.91020","31976.47360","102988.14650","67459.29010"
"20180530","11500","강서구","559402.76270","541875.96850","9721.16960","7805.62460","607817.78660","511973.26640","520818.82950","586962.71500","280777.69750","64865.40470","142950.37720","72961.91560"
"20180530","11530","구로구","435856.43320","407002.53170","24846.63740","4007.26410","445321.35830","419374.24410","428135.02660","441371.72360","240894.68260","73892.99700","77078.08270","89923.60290"
"20180530","11545","금천구","251048.58990","234836.44670","14879.89820","1332.24500","281240.91350","223315.77050","276097.40470","233156.57930","177201.57520","64652.82220","48802.86790","63745.88510"
"20180530","11560","영등포구","541894.54620","503197.49390","32888.36890","5808.68340","610271.56440","464364.40770","605512.84430","496452.90480","395140.83430","104067.70120","94406.74780","196666.38530"
"20180530","11590","동작구","431384.69900","414611.18060","15231.69590","1541.82260","463123.33320","397259.85690","402870.03070","451752.31930","208776.34800","40453.41270","79828.24710","88494.68820"
"20180530","11620","관악구","513706.70130","491809.68120","20073.94470","1823.07540","594652.14440","431402.63430","445818.74930","562198.09550","241053.39450","33602.10070","134567.97490","72883.31890"
"20180530","11650","서초구","661059.25000","638344.78350","16263.63470","6450.83180","789749.19630","525976.56700","768700.71780","584172.48730","505970.38380","157867.47740","95578.04590","252524.86050"
"20180530","11680","강남구","906704.48480","864454.42150","24454.31780","17795.74550","1139302.39440","688456.27140","1098883.22520","769433.95600","734177.55410","223768.91990","131595.40230","378813.23190"
"20180530","11710","송파구","759583.94180","740845.79070","14695.47340","4042.67770","784883.12770","736907.71990","750061.39090","766385.76380","422022.35170","110002.50640","175677.70440","136342.14090"
"20180530","11740","강동구","487676.61350","476023.32900","10368.52430","1284.76030","529277.96070","438183.60060","449840.87860","514702.13850","237555.73140","48157.53950","135401.95980","53996.23210"
"20180529","11000","서울시","11632429.14680","11073863.72280","404507.45160","154057.97230","11978021.52080","11269257.74410","11923515.91040","11424510.02990","7071417.91110","1630828.64910","2393027.73710","3047561.52490"
"20180529","11110","종로구","395887.35510","364558.61200","20269.27340","11059.46960","555844.80230","266943.82680","515491.77890","310455.62380","374954.00040","95106.25040","44297.96190","235549.78810"
"20180529","11140","중구","404898.38960","338256.61460","25009.61750","41632.15750","596154.89960","248022.82920","550436.57770","300942.54090","414979.53150","108657.34010","36264.95280","270057.23860"
"20180529","11170","용산구","332822.91610","305916.58390","18318.67850","8587.65370","372555.78940","289088.14550","366164.45520","309007.53100","227646.35180","60074.92250","52370.36570","115201.06360"
"20180529","11200","성동구","372998.92840","355081.27880","16338.91820","1578.73150","391081.79660","353580.72940","385446.34890","364107.91380","234736.41030","43638.36670","73216.15120","117881.89240"
"20180529","11215","광진구","414984.30990","389943.86220","23033.72330","2006.72440","441572.17350","385830.51090","393779.49310","430130.60760","215600.08930","39998.19020","93398.18230","82203.71680"
"20180529","11230","동대문구","412004.92990","383089.24370","26154.22240","2761.46380","417715.22180","405980.56390","414295.42690","410368.86060","238885.42010","39489.70820","89932.17810","109463.53380"
"20180529","11260","중랑구","361318.28090","355408.75950","5318.38740","591.13390","406597.78790","310546.74590","321824.49990","389528.12440","174910.90780","25708.62760","105273.18120","43929.09900"
"20180529","11290","성북구","469302.49150","449405.87670","18113.77590","1782.83890","496379.96000","444811.84000","447348.57700","484983.85900","231522.20270","30649.75690","99495.51700","101376.92880"
"20180529","11305","강북구","308760.84840","302988.00920","5022.05730","750.78190","348759.20960","268825.07030","276075.61290","332107.44510","143462.96490","13143.96940","78641.34510","51677.65040"
"20180529","11320","도봉구","291742.94810","288476.45840","2899.12030","367.36950","323546.23300","254591.26200","262846.56480","312383.22190","152918.15230","20651.07360","84390.40850","47876.67020"
"20180529","11350","노원구","531911.41900","526056.37470","5096.07300","758.97130","576602.73970","484963.81520","493491.01930","559354.56170","263789.52450","41850.31560","147326.06620","74613.14270"
"20180529","11380","은평구","445178.36250","437804.11480","6394.83410","979.41360","508095.73380","376628.01410","390639.98950","484134.34330","200232.16970","32432.31930","127979.47230","39820.37810"
"20180529","11410","서대문구","432651.60290","400359.16070","22634.00510","9658.43710","453354.42560","403829.93030","447658.32310","421932.51700","263631.99780","54497.81260","75484.03300","133650.15220"
"20180529","11440","마포구","511071.90410","473624.63610","20574.53310","16872.73490","548967.56860","467397.45320","536960.66550","492579.93170","310659.26730","75684.22890","82539.52910","152435.50930"
"20180529","11470","양천구","393100.19510","386561.03630","5616.30660","922.85210","431095.87700","347064.13220","358225.14050","418010.94840","203294.88780","30941.24840","103028.86420","69324.77520"
"20180529","11500","강서구","560323.70150","542581.29940","9951.71390","7790.68820","605053.29360","514501.56440","523635.19160","586529.78010","283776.25340","65984.77590","144100.18150","73691.29600"
"20180529","11530","구로구","438160.55460","408499.39970","25751.63730","3909.51750","453813.13800","423142.48000","431633.06880","442823.04440","242830.18610","73821.10330","79194.08250","89815.00030"
"20180529","11545","금천구","251880.20110","235552.10040","14934.50810","1393.59250","280873.58460","224797.12070","276621.39390","234207.92050","179635.43890","65369.38420","50623.16950","63642.88520"
"20180529","11560","영등포구","541161.11600","500805.66560","33887.41510","6468.03540","609875.14500","464973.91260","602258.76890","497519.93550","397130.51650","103313.70720","96716.66140","197100.14790"
"20180529","11590","동작구","433731.37260","416694.48410","15493.21810","1543.67040","463346.24170","398806.85740","406150.13720","453432.25510","210869.04160","41370.65080","80051.28100","89447.10980"
"20180529","11620","관악구","520378.23900","497667.90800","20949.11740","1761.21360","594293.54410","437418.84550","453742.50430","567975.19230","243156.22710","33579.90850","137774.16700","71802.15160"
"20180529","11650","서초구","661189.54880","638735.48900","15433.86400","7020.19580","793808.00500","521055.44000","772831.35040","581445.40480","511845.58460","160231.63270","95559.48250","256054.46940"
"20180529","11680","강남구","906070.05720","865373.04630","22393.95890","18303.05200","1144045.51570","685877.20250","1102877.72980","765493.14820","731762.10400","222955.16650","131786.37470","377020.56280"
"20180529","11710","송파구","754215.57550","735405.39690","14535.35200","4274.82660","770690.61640","734674.55930","744589.07830","761091.64500","414294.91860","108330.99980","172741.61130","133222.30750"
"20180529","11740","강동구","486683.89910","475018.31170","10383.14070","1282.44670","527623.15310","437070.57940","448492.21410","513963.67410","236439.23460","47142.35320","135687.85650","53609.02490"
"20180528","11000","서울시","12043637.09990","11438661.38570","423827.05890","181148.65540","12834286.78670","11325182.97010","12062600.52200","12030091.79840","7468652.84720","1759197.32640","2465897.27580","3243558.24500"
"20180528","11110","종로구","416995.54300","382513.44920","20477.90600","14004.18780","583614.83130","280893.94210","539043.14620","329818.68360","402996.00780","101956.43220","45970.70590","255068.86970"
"20180528","11140","중구","445981.02420","368190.02850","28087.30640","49703.68920","615709.81830","273881.60610","574852.40810","353930.03570","437759.29360","114989.79650","37902.92820","284866.56890"
"20180528","11170","용산구","367357.19190","335806.50070","21127.86690","10422.82420","414362.75960","296708.87390","376115.55010","361101.22170","239276.98090","62986.72590","53591.19840","122699.05660"
"20180528","11200","성동구","423401.64830","403019.11710","18224.81970","2157.71150","540991.79750","355622.42060","400802.07180","439544.20290","254491.76230","46938.44070","79932.38350","127620.93810"
"20180528","11215","광진구","433132.12980","405658.99130","25026.93170","2446.20680","523721.95410","384894.62040","393719.32110","461284.13600","227044.71040","42529.47350","96490.88960","88024.34730"
"20180528","11230","동대문구","422351.59340","392881.97560","26135.27640","3334.34140","458349.45730","406500.24430","418491.80000","425108.58860","250179.71010","42561.10210","91444.88460","116173.72340"
"20180528","11260","중랑구","337070.32950","331353.57470","4999.54850","717.20630","401459.38070","299677.85340","311205.78840","355545.00170","183976.75530","28886.54690","107584.18890","47506.01950"
"20180528","11290","성북구","500463.40630","479568.74510","18920.63280","1974.02850","626454.91660","444870.41880","448278.49910","537738.34000","241332.66980","32012.73830","102714.45290","106605.47860"
"20180528","11305","강북구","292291.93630","286242.95270","4939.00070","1109.98300","343110.16570","262270.49060","269270.76650","308735.62910","148992.04560","13851.64600","80226.73000","54913.66960"
"20180528","11320","도봉구","290528.75140","287121.10480","2968.24960","439.39700","326341.48810","254278.11920","260499.92460","311977.91340","160091.47030","23538.33720","85509.37280","51043.76030"
"20180528","11350","노원구","503153.68750","497366.86770","4994.01460","792.80520","570656.06070","468857.46310","479547.02170","520015.59160","272587.15810","43948.37380","150262.89180","78375.89250"
"20180528","11380","은평구","424167.13570","416417.82900","6625.38430","1123.92240","503986.95350","371621.01470","384107.48500","452781.17200","207167.70210","35769.47630","127718.18170","43680.04410"
"20180528","11410","서대문구","442362.86780","407328.06290","24016.10690","11018.69800","474889.93740","403553.10990","442657.17060","442152.65150","266825.81590","55748.68450","75773.37960","135303.75180"
"20180528","11440","마포구","562629.24540","518529.90690","22405.38220","21693.95640","693436.70310","488332.74550","551912.05660","570284.38030","328588.16550","81140.65590","86151.63430","161295.87530"
"20180528","11470","양천구","395389.71990","388504.60930","5824.61070","1060.49990","459208.82090","340500.80140","351985.94490","426392.41630","208829.82180","33517.16510","104694.10600","70618.55070"
"20180528","11500","강서구","564039.85000","547290.62130","9947.05240","6802.17630","628963.63660","510631.33070","519559.81580","595811.30290","299348.87650","71567.14870","148465.18060","79316.54720"
"20180528","11530","구로구","441019.17780","412105.82760","24916.48750","3996.86260","462383.82720","423935.04800","433758.39960","446205.44790","259132.15040","81981.28480","80785.56990","96365.29570"
"20180528","11545","금천구","261282.88230","244133.19950","15138.20790","2011.47490","288953.07200","228947.95740","285642.70720","243883.00740","194498.41770","72909.31900","51777.09200","69812.00670"
"20180528","11560","영등포구","579601.63640","535392.99650","36281.19170","7927.44810","642350.32610","476630.74700","633583.23740","541043.35000","429253.30240","114625.58830","99568.50710","215059.20700"
"20180528","11590","동작구","437301.83410","419460.75750","15906.79120","1934.28540","493587.42000","395048.04010","403751.39870","461266.43080","221253.06520","43809.32900","81415.81810","96027.91810"
"20180528","11620","관악구","506854.21950","484740.93550","19879.06780","2234.21610","604074.78640","422134.27820","436040.40710","557435.51400","253025.55720","36166.69050","140542.97370","76315.89300"
"20180528","11650","서초구","728081.54960","702992.69140","17120.17680","7968.68150","825766.29480","538578.94140","807484.40020","671365.22780","546117.09530","174868.59950","98187.63370","273060.86210"
"20180528","11680","강남구","947076.22780","903332.95780","23580.40370","20162.86630","1172572.98600","720680.03260","1138041.65220","810672.35320","777917.44750","239918.48140","135475.62620","402523.33990"
"20180528","11710","송파구","791573.71140","771329.67540","15392.89010","4851.14590","908064.64230","741369.45250","749968.90800","821291.42810","437924.72080","115387.95810","180886.44570","141650.31700"
"20180528","11740","강동구","529529.80090","517378.00790","10891.75230","1260.04070","691304.58860","440065.78640","452280.64140","584707.77200","249279.41160","52715.47510","139791.60570","56772.33080"
"20180527","11000","서울시","11292579.84540","10711346.13860","416702.49490","164531.21200","11479212.01720","11100262.40670","11341643.34960","11257534.48530","5450521.66130","1210847.13470","2334080.97240","1905593.55420"
"20180527","11110","종로구","316798.36990","283274.69410","19714.54410","13809.13170","411450.80220","260850.90880","371464.30940","277751.27030","236758.31310","65542.56500","43405.25260","127810.49550"
"20180527","11140","중구","286880.08890","219442.48160","23065.95050","44371.65680","364025.94980","225372.33460","336278.38930","251595.58870","208623.41520","56321.76530","34533.47310","117768.17680"
"20180527","11170","용산구","328872.86780","297544.22200","21224.45720","10104.18850","361241.72920","298879.80490","348967.95230","314519.23600","186247.99690","50353.04210","51393.36010","84501.59470"
"20180527","11200","성동구","349472.91560","331827.42920","15833.88500","1811.60140","363131.94460","342182.09970","346158.76200","351840.16820","168195.32190","28595.54910","72069.34170","67530.43110"
"20180527","11215","광진구","432084.00360","404613.56510","25016.65970","2453.77880","449572.88510","418392.25890","428099.00530","434930.43090","204522.16290","42216.92500","91953.70960","70351.52830"
"20180527","11230","동대문구","402229.78600","373491.24310","25834.82030","2903.72260","411033.75220","391964.57100","398186.79830","405117.63440","189873.90900","31149.63010","86732.63500","71991.64390"
"20180527","11260","중랑구","384488.23790","378139.58730","5762.34920","586.30140","409291.86930","352564.83200","365270.66850","398215.07320","168835.81260","27773.74260","103092.47540","37969.59460"
"20180527","11290","성북구","469364.91400","449763.42270","17408.84850","2192.64280","492197.11780","445319.56400","453794.68880","480486.50340","191137.51200","26255.67250","95951.54690","68930.29260"
"20180527","11305","강북구","328915.36930","322715.41150","5286.74900","913.20880","349289.62430","303090.82830","311278.54570","341513.10040","137318.02230","16338.09250","75387.81420","45592.11560"
"20180527","11320","도봉구","316443.56310","312911.88130","3106.70400","424.97780","328019.76320","300574.72680","307947.63070","322512.08620","151049.52200","23224.88130","80689.90370","47134.73700"
"20180527","11350","노원구","553564.78450","547994.82390","4743.07730","826.88330","582205.83010","523391.22060","533138.71340","568154.83530","238135.51460","36624.77950","143322.77350","58187.96160"
"20180527","11380","은평구","479999.44320","472473.72120","6304.84700","1220.87510","512600.55670","438610.49030","453510.43740","498920.16170","190178.74150","32551.62240","122416.03760","35211.08150"
"20180527","11410","서대문구","399436.98350","368343.97250","21566.09520","9526.91590","409379.39240","387935.45310","393586.79130","403615.69230","184808.58910","33711.39770","71891.90810","79205.28330"
"20180527","11440","마포구","505370.70080","463448.39820","21758.66860","20163.63400","534117.19880","474615.40640","515978.17230","497793.93550","247803.54140","58819.37530","82489.21770","106494.94840"
"20180527","11470","양천구","421785.75190","415455.02550","5407.17540","923.55110","440923.31640","397921.14890","408099.36360","431561.74350","194071.07170","30839.11870","103759.93490","59472.01810"
"20180527","11500","강서구","575173.76350","558039.97300","9713.71350","7420.07690","603103.87660","540170.90390","554409.73550","590005.21200","251407.49350","54658.04240","141364.37370","55385.07740"
"20180527","11530","구로구","438231.78710","402583.78490","31948.34890","3699.65330","449937.01540","430273.62590","437659.17640","438640.79470","206776.35740","65372.43660","77750.01150","63653.90930"
"20180527","11545","금천구","223290.37950","204668.45250","17180.23860","1441.68840","229867.68330","214972.08170","220726.10470","225122.00430","110819.68340","32496.74010","48902.02960","29420.91370"
"20180527","11560","영등포구","504532.93690","456317.26030","41217.67570","6998.00080","550441.30200","464463.81020","537297.37760","481129.76490","297262.29560","78782.43890","96002.12930","122477.72740"
"20180527","11590","동작구","434806.92790","416680.82140","16081.23730","2044.86920","464356.43350","406244.00050","416421.78380","447939.17370","172930.02790","32209.91380","77987.42220","62732.69190"
"20180527","11620","관악구","556323.05520","530508.03960","23880.50110","1934.51450","596129.12550","512691.38520","529501.29440","575481.45590","236848.94940","41546.88270","132762.67690","62539.38980"
"20180527","11650","서초구","569479.18400","550062.09480","12902.88360","6514.20560","630742.34600","513894.71390","611507.02850","539459.29500","325694.58800","97700.11050","94924.50350","133069.97400"
